Victim,Word_label,Segment_label,Position_label,Plosion_label,Segment_duration,Max_time,Rise_time,START,END,DUR,COG_MID,SDEV_MID,SKEW_MID,KURT_MID,Dialect,Sex,Bi.mon,Age,Mean,Sd
10,çorri,ç,on,y,0.111088906195576,104.171269168644,0.0375740342389577,104.133695134405,104.2447840406,0.111088906195576,5421.8066109218,1679.52883869148,0.823410080082823,0.381651090531532,G,1,1,23,85.7142857142857,35.6348322549899
10,qan,q,on,y,0.0989019075869351,136.50643915579,0.0468228442084069,136.459616311582,136.558554456126,0.0989381445439506,3414.64058335054,1052.8818885167,1.56768974339462,8.80584995619468,G,1,1,23,85.7142857142857,35.6348322549899
10,çuk,ç,on,y,0.110715783900645,169.138892281743,0.0339812248691658,169.104911056874,169.215626840775,0.110715783900645,5176.79033216148,1764.58033110105,0.500128915712253,-0.00304051001198638,G,1,1,23,85.7142857142857,35.6348322549899
10,çarë,ç,on,y,0.115224107983948,179.141832542504,0.0412657618942944,179.100566780609,179.215790888593,0.115224107983948,4882.6671953581,1484.37001934012,1.48784178985709,2.88377816255861,G,1,1,23,85.7142857142857,35.6348322549899
10,çaj,ç,on,y,0.118765445129952,189.050450371063,0.0688690563794694,188.981581314684,189.100346759814,0.118765445129952,6326.6192515827,1717.13718582759,0.341528733564029,0.59125411346994,G,1,1,23,85.7142857142857,35.6348322549899
10,fuqi,q,med,n,0.177565868303503,191.788569409271,0.0436547582249602,191.744914651046,191.867625708617,0.122711057571166,3538.90563473045,1127.92298906602,2.29460737225904,9.43166537869189,G,1,1,23,85.7142857142857,35.6348322549899
10,poqa,q,med,y,0.193763455458793,194.66800935823,0.0749176146451873,194.593091743584,194.718601481809,0.12550973822411,3392.88822197129,844.018292792552,3.86103859596369,25.4202861050512,G,1,1,23,85.7142857142857,35.6348322549899
10,qarë,q,on,y,0.134874923198481,199.19577032506,0.0720284530356992,199.123741872025,199.258616795223,0.134874923198481,3408.0510610143,1080.53591723743,2.5169694463141,12.605956584178,G,1,1,23,85.7142857142857,35.6348322549899
10,fuçi,ç,med,y,0.207029562662427,214.405316551328,0.0794782187421674,214.325838332586,214.440268953657,0.114430621071108,6777.41431396279,1940.7465585858,0.00551850195730011,-0.779009930261941,G,1,1,23,85.7142857142857,35.6348322549899
10,qorri,q,on,y,0.121797114113519,239.161975949569,0.0740684404315743,239.087907509137,239.209704623251,0.121797114113519,3798.61915791855,1776.0898995944,1.25264665666411,2.91579082775257,G,1,1,23,85.7142857142857,35.6348322549899
10,qaj,q,on,y,0.11678290158676,244.078380710139,0.0499190048742264,244.028461705265,244.145244606852,0.11678290158676,3501.59191008609,919.593487376125,3.21013480203614,19.4515872791819,G,1,1,23,85.7142857142857,35.6348322549899
10,poça,ç,med,y,0.188235520321427,259.415347334975,0.0542376482194982,259.361109686756,259.464265376708,0.103155689952644,5659.15232114227,1708.0929094271,0.502988625885029,0.252799014985698,G,1,1,23,85.7142857142857,35.6348322549899
10,quk,q,on,y,0.11296430313655,264.094282088533,0.0694900298651646,264.024792058667,264.137756361804,0.11296430313655,2993.48894166798,1107.0902064246,2.49575509730948,9.86276008914899,G,1,1,23,85.7142857142857,35.6348322549899
10,çaj,ç,on,y,0.106747626981132,301.213563734537,0.0535724290759845,301.159991305461,301.266738932442,0.106747626981132,5144.00154916885,1547.83789377448,1.38455429438873,2.09762669916828,G,1,1,23,85.7142857142857,35.6348322549899
10,çan,ç,on,y,0.11203259018771,321.166296180688,0.0560330829525242,321.110263097735,321.222295687923,0.11203259018771,5018.06722524581,2004.80294961529,0.388201749646304,0.681209387615842,G,1,1,23,85.7142857142857,35.6348322549899
10,poça,ç,med,y,0.191813107502639,346.500132779359,0.0256090369795743,346.474523742379,346.588568321985,0.114044579606059,5817.95100011858,1687.80112268703,0.429985798623194,0.52327180884077,G,1,1,23,85.7142857142857,35.6348322549899
10,fuqi,q,med,y,0.163283477339803,351.424557087945,0.0771518604496464,351.347405227496,351.467610579862,0.120205352366668,3616.5189863481,1068.83103864463,2.29495404184015,8.07603791431204,G,1,1,23,85.7142857142857,35.6348322549899
10,qarë,q,on,y,0.122213119448361,373.736898032412,0.0541397484842037,373.682758283928,373.804971403376,0.122213119448361,3297.20749544731,962.042474335433,2.95288639275073,17.9407752807332,G,1,1,23,85.7142857142857,35.6348322549899
10,qorri,q,on,y,0.134305378233705,376.224897751896,0.0847013650001145,376.140196386896,376.27450176513,0.134305378233705,3407.4564424696,1001.22333180622,2.70382258804086,12.6179651566554,G,1,1,23,85.7142857142857,35.6348322549899
10,çarë,ç,on,y,0.105615501332466,381.369337537485,0.0531575518681393,381.316179985617,381.42179548695,0.105615501332466,5141.12002966631,1634.64022179195,0.96970925968921,0.547269101446733,G,1,1,23,85.7142857142857,35.6348322549899
10,qan,q,on,y,0.104226524025705,421.168091197329,0.0480019467996158,421.12008925053,421.224315774555,0.104226524025705,3499.20679208844,1027.96160943981,2.39460440801325,9.08175788607786,G,1,1,23,85.7142857142857,35.6348322549899
10,fuçi,ç,med,y,0.210700756989013,426.539761163097,0.0751648326209988,426.464596330476,426.586404291276,0.12180796079997,6039.75089132011,1819.07893765939,0.581590357153988,-0.422141073959551,G,1,1,23,85.7142857142857,35.6348322549899
10,çuk,ç,on,y,0.110528319223704,443.787802726559,0.0390379219606984,443.748764804599,443.859293123822,0.110528319223704,5950.39758366277,1941.3357690801,0.159541738713566,-0.355725295405721,G,1,1,23,85.7142857142857,35.6348322549899
10,quk,q,on,y,0.127098702218916,458.730390776038,0.0788018134888944,458.651588962549,458.778687664768,0.127098702218916,3438.63766762712,1373.03211146434,1.84544940406183,4.3481293850909,G,1,1,23,85.7142857142857,35.6348322549899
10,poqa,q,med,y,0.146431971738991,469.175028519099,0.0459093617587882,469.12911915734,469.222866184449,0.0937470271081224,3324.96138321505,840.92470504631,2.15878128725762,13.5030148687121,G,1,1,23,85.7142857142857,35.6348322549899
10,qaj,q,on,y,0.11990328211175,473.756052925636,0.058798549939354,473.697254375697,473.817157657809,0.11990328211175,3835.08403301506,1305.33718455654,1.87647112121796,5.85683953365978,G,1,1,23,85.7142857142857,35.6348322549899
10,çorri,ç,on,y,0.0969099392024759,486.421767877384,0.0498636151720007,486.371904262212,486.468814201414,0.0969099392024759,5877.11377909648,1893.17773997937,0.436475283413266,-0.27163770794699,G,1,1,23,85.7142857142857,35.6348322549899
11,qorri,q,on,n,0.10419700276676,47.1067311287622,0.0723336554871565,47.034397473275,47.1385944760418,0.10419700276676,3098.13318602808,1247.40144294251,2.95585157926046,11.2199324018196,G,0,1,19,92.8571428571429,26.2265264156481
11,poça,ç,med,y,0.113507533415827,66.895945174436,0.0163914158255949,66.8795537586104,66.9253811808961,0.0458274222857682,3176.28951983303,1366.60380545285,1.93718810232437,9.46005325680787,G,0,1,19,92.8571428571429,26.2265264156481
11,çarë,ç,on,y,0.0824277317126985,84.353279054528,0.0450084288489734,84.308270625679,84.3906983573917,0.0824277317126985,2771.54964726846,1181.68182633679,2.08137216512481,8.36631433644347,G,0,1,19,92.8571428571429,26.2265264156481
11,çorri,ç,on,y,0.0667419131056732,89.3878989401543,0.0280512553955248,89.3598476847588,89.4265895978645,0.0667419131056732,2744.87354191554,765.910659562634,2.75491346065544,21.6345293946533,G,0,1,19,92.8571428571429,26.2265264156481
11,quk,q,on,n,0.121554126778662,101.664979015038,0.0966814711206041,101.568297543917,101.689851670696,0.121554126778662,3519.47444546216,2175.40267606999,1.5626279508476,1.662224748124,G,0,1,19,92.8571428571429,26.2265264156481
11,çaj,ç,on,y,0.092596799698967,111.698904980598,0.0453794785626229,111.653525502036,111.746122301735,0.092596799698967,2851.187805873,738.599448304756,3.48156542272556,30.9967332441935,G,0,1,19,92.8571428571429,26.2265264156481
11,qaj,q,on,n,0.0676304441352045,124.106127613065,0.0356732022052739,124.070454410859,124.138084854995,0.0676304441352045,3248.37514782624,1427.54025352585,2.29152419682598,7.35111154644568,G,0,1,19,92.8571428571429,26.2265264156481
11,poqa,q,med,n,0.101296459297686,132.105679274401,0.0306220528725873,132.075057221528,132.176353680826,0.101296459297686,2909.95795355464,1849.27133146139,2.05628492843963,6.36062472859002,G,0,1,19,92.8571428571429,26.2265264156481
11,çuk,ç,on,y,0.115573637087977,139.394016665388,0.0783178966886169,139.3156987687,139.431272405788,0.115573637087977,3406.3559497267,1765.63481836398,1.11074144956116,0.95709694370138,G,0,1,19,92.8571428571429,26.2265264156481
11,çan,ç,on,y,0.0683168490839421,159.184864356683,0.0413654581911374,159.143498898492,159.211815747576,0.0683168490839421,2975.68952908881,1207.02740823742,2.38049954280632,10.0414189416964,G,0,1,19,92.8571428571429,26.2265264156481
11,fuçi,ç,med,y,0.135225274980627,186.78039972636,0.0363186689749,186.744081057385,186.801473017714,0.0573919603286015,3352.04674408261,1619.6929710301,1.24641300344105,1.84607108818971,G,0,1,19,92.8571428571429,26.2265264156481
11,fuqi,q,med,n,0.128260568776994,201.813113626541,0.0739640702197448,201.739149556322,201.867410125099,0.128260568776994,3312.20288444078,1975.81493464883,2.56442305532589,5.68587781985927,G,0,1,19,92.8571428571429,26.2265264156481
11,qarë,q,on,n,0.117909486016629,206.725464667325,0.0816107368643486,206.643853930461,206.761763416478,0.117909486016629,3546.46989425596,1669.93398895939,2.34488717859346,5.5415545600027,G,0,1,19,92.8571428571429,26.2265264156481
11,qan,q,on,n,0.11785374148144,216.668830507463,0.0810887918772778,216.587741715586,216.705595457067,0.11785374148144,4065.22171310582,1824.45286413642,1.47557094857288,2.01550448189014,G,0,1,19,92.8571428571429,26.2265264156481
11,fuqi,q,med,n,0.115262618183579,265.65405163842,0.0738819514974693,265.580169686922,265.695432305106,0.115262618183579,3547.0807298656,1807.4802683179,2.47347693032497,5.33455157552284,G,0,1,19,92.8571428571429,26.2265264156481
11,qaj,q,on,n,0.0900140988330236,275.193336112739,0.0640024204458882,275.129333692293,275.219347791126,0.0900140988330236,3983.08424028833,2039.12740277884,1.34840086970444,0.732944223039871,G,0,1,19,92.8571428571429,26.2265264156481
11,poqa,q,med,n,0.113702735187701,287.993310149322,0.0349278452599151,287.958382304062,288.017727955032,0.0593456509701014,3140.58301875613,1414.8898113201,2.74624514971111,9.70342815020414,G,0,1,19,92.8571428571429,26.2265264156481
11,poça,ç,med,y,0.118539822663251,305.558770237451,0.0142046632324764,305.544565574219,305.600873842593,0.0563082683736411,2953.36766147382,823.905675564369,4.91298984996196,41.2088895510008,G,0,1,19,92.8571428571429,26.2265264156481
11,qorri,q,on,n,0.0936611361090627,310.223642665156,0.0719967443766905,310.15164592078,310.245307056889,0.0936611361090627,3450.59683862173,1804.57827093238,2.09816497479986,4.44780226578458,G,0,1,19,92.8571428571429,26.2265264156481
11,fuçi,ç,med,y,0.145795088661259,332.86209922269,0.046153093152725,332.815946129537,332.895188638674,0.079242509136634,3288.9928436121,1149.65720524066,2.71317814286437,11.330748932508,G,0,1,19,92.8571428571429,26.2265264156481
11,çaj,ç,on,y,0.0727439934547078,395.179468188915,0.0213461436468378,395.158122045268,395.230866038723,0.0727439934547078,2970.75101613329,1113.5724576996,2.3415838782434,10.6481624917237,G,0,1,19,92.8571428571429,26.2265264156481
11,çorri,ç,on,y,0.0641520401373441,397.796340710457,0.0375372140670152,397.75880349639,397.822955536527,0.0641520401373441,2373.62982190394,1176.23306249343,2.63822445954738,12.1817733487358,G,0,1,19,92.8571428571429,26.2265264156481
11,quk,q,on,n,0.167009627644518,400.438785616262,0.14912059874024,400.289665017522,400.456674645167,0.167009627644518,3578.67647206879,2129.20386131138,1.92724425088239,2.69326793978242,G,0,1,19,92.8571428571429,26.2265264156481
11,çarë,ç,on,y,0.0974229012945216,405.292586384292,0.0361017343649905,405.256484649927,405.353907551221,0.0974229012945216,2726.98240531565,1132.32442045878,2.27854825563512,10.653936075781,G,0,1,19,92.8571428571429,26.2265264156481
11,çan,ç,on,y,0.0763128098030279,410.256995027501,0.026083590462008,410.230911437039,410.307224246842,0.0763128098030279,3240.57713443913,1185.62067421343,2.18013285483241,7.94379286870992,G,0,1,19,92.8571428571429,26.2265264156481
11,qan,q,on,y,0.137366621326805,420.187441074438,0.0857836817872908,420.10165739265,420.239024013977,0.137366621326805,3248.65528073812,1392.43481973981,1.87349022705976,8.36310582775132,G,0,1,19,92.8571428571429,26.2265264156481
11,çuk,ç,on,y,0.0754408331234231,430.28871250356,0.0426022322913013,430.246110271269,430.321551104392,0.0754408331234231,3150.16144036054,1482.38889731285,2.35361452110439,6.16036923280602,G,0,1,19,92.8571428571429,26.2265264156481
11,qarë,q,on,n,0.107954468559967,445.298938931127,0.0732879575099901,445.225650973617,445.333605442177,0.107954468559967,3703.6496004184,1872.91841310279,2.01134374110216,4.04793132989381,G,0,1,19,92.8571428571429,26.2265264156481
12,çan,ç,on,y,0.129627181409575,73.9082339953888,0.0299095344469009,73.8783244609419,74.0079516423515,0.129627181409575,4433.6599724853,1324.38569800249,0.740774280929621,3.4756429941304,T,0,2,23,92.8571428571429,26.2265264156481
12,fuqi,q,med,n,0.221677895950364,79.1160326562495,0.0587299201770577,79.0573027360724,79.2274849119135,0.170182175841077,3336.65255123525,1774.68513852359,2.76752698922156,7.65023004422917,T,0,2,23,92.8571428571429,26.2265264156481
12,poqa,q,med,n,0.221010809903461,114.379675099114,0.115703354094066,114.26397174502,114.410333409395,0.146361664374581,3280.9322141072,1152.49089543587,2.47569670328886,9.6187355283823,T,0,2,23,92.8571428571429,26.2265264156481
12,çorri,ç,on,y,0.115870222012319,136.354141658669,0.0668817423947701,136.287259916274,136.403130138287,0.115870222012319,4144.30856659979,1543.52107873105,1.24179275074351,2.5813264957001,T,0,2,23,92.8571428571429,26.2265264156481
12,çarë,ç,on,y,0.0976022884701706,153.737531535508,0.0460299641191,153.691501571389,153.789103859859,0.0976022884701706,3583.63767757423,1152.41476954007,1.32907950212693,2.54687058506759,T,0,2,23,92.8571428571429,26.2265264156481
12,qarë,q,on,y,0.0978239833866041,156.28550780606,0.0222832486674633,156.263224557393,156.36104854078,0.0978239833866041,2975.07519054975,1135.33308005095,2.74423122829206,9.6104189887356,T,0,2,23,92.8571428571429,26.2265264156481
12,quk,q,on,y,0.11841174861442,163.823632901279,0.0753529150957775,163.748279986183,163.866691734798,0.11841174861442,3254.79943851555,1498.68508700054,1.6530650161988,2.87346218174214,T,0,2,23,92.8571428571429,26.2265264156481
12,çaj,ç,on,y,0.107273388026954,181.340320280908,0.035614975841213,181.304705305067,181.411978693094,0.107273388026954,3869.28354149799,1285.88752169854,0.655918895299619,2.6501732217823,T,0,2,23,92.8571428571429,26.2265264156481
12,poça,ç,med,y,0.230565482379262,196.553923583821,0.0259519167771884,196.527971667044,196.608394280565,0.0804226135210513,4208.3634717737,1508.09067037101,0.612683681772306,1.26186976975387,T,0,2,23,92.8571428571429,26.2265264156481
12,qorri,q,on,y,0.0780489177722643,211.176566920533,0.0441055070103289,211.132461413522,211.210510331295,0.0780489177722643,3225.56156398746,1462.69968028809,2.37583189612098,7.67682881368749,T,0,2,23,92.8571428571429,26.2265264156481
12,çuk,ç,on,y,0.108351849080719,218.663372623979,0.0569493065827089,218.606423317396,218.714775166477,0.108351849080719,3833.45378887867,1437.14559371346,0.913077429119774,3.12525885748439,T,0,2,23,92.8571428571429,26.2265264156481
12,qan,q,on,y,0.117883595077615,233.76986992805,0.0422773961686005,233.727592531881,233.845476126959,0.117883595077615,3176.62536506567,1278.05287696615,3.19795835936549,12.3704361179303,T,0,2,23,92.8571428571429,26.2265264156481
12,qaj,q,on,y,0.087549504927523,248.823113548749,0.0404524173386278,248.78266113141,248.870210636338,0.087549504927523,2960.22202640214,953.210934515166,2.49002854061905,9.86451384978007,T,0,2,23,92.8571428571429,26.2265264156481
12,fuçi,ç,med,y,0.260916726111731,251.497530823641,0.059394875996901,251.438135947644,251.593825166525,0.155689218880582,3951.91003476003,1303.32962193432,1.29859845343734,3.5116228153433,T,0,2,23,92.8571428571429,26.2265264156481
12,qaj,q,on,y,0.115429688545134,307.189820177104,0.0623040265461441,307.127516150557,307.242945839103,0.115429688545134,3047.12881775376,1046.65731963548,2.85969471476559,12.6972507958044,T,0,2,23,92.8571428571429,26.2265264156481
12,çorri,ç,on,y,0.137520329224856,317.188104820547,0.0703417408523706,317.117763079694,317.255283408919,0.137520329224856,3700.87819716471,1234.78838762533,1.3590519607125,4.53727808706976,T,0,2,23,92.8571428571429,26.2265264156481
12,qan,q,on,y,0.129442711199715,324.732238685754,0.0939202789007254,324.638318406853,324.767761118053,0.129442711199715,3365.68847915689,1130.34432660637,2.07081378073708,6.005218185997,T,0,2,23,92.8571428571429,26.2265264156481
12,poqa,q,med,y,0.217913691976719,337.675449259503,0.0666754262823588,337.60877383322,337.715274931927,0.106501098706929,3476.90422414414,1470.33264253109,1.81290124975581,3.56201364646146,T,0,2,23,92.8571428571429,26.2265264156481
12,qorri,q,on,y,0.122883869167595,374.828871976523,0.0600417157236279,374.7688302608,374.891714129967,0.122883869167595,3111.17898901206,1265.35349214548,2.24912503134928,4.90087486779272,T,0,2,23,92.8571428571429,26.2265264156481
12,qarë,q,on,y,0.12263341633485,377.409432482529,0.0329912810068436,377.376441201522,377.499074617857,0.12263341633485,2729.66753055427,1108.26592005354,3.31954530090757,15.9449874059642,T,0,2,23,92.8571428571429,26.2265264156481
12,poça,ç,med,y,0.227610378873806,387.70087570348,0.0332207094108981,387.667654994069,387.742785336357,0.0751303422874798,4051.16207288751,1339.39547688745,0.582086727669751,1.94635407408432,T,0,2,23,92.8571428571429,26.2265264156481
12,fuqi,q,med,n,0.24114489803469,394.915811852306,0.118701644814678,394.797110207491,394.984476193516,0.187365986024361,3887.11462515548,1401.90617026245,1.36115929543062,2.2159466189599,T,0,2,23,92.8571428571429,26.2265264156481
12,çaj,ç,on,y,0.146508034847216,417.239913932441,0.07415321578776,417.165760716654,417.312268751501,0.146508034847216,3790.57386496915,1339.2377442151,1.46933487525386,4.83821342386407,T,0,2,23,92.8571428571429,26.2265264156481
12,quk,q,on,y,0.119610459381136,419.833309948222,0.0675438153798496,419.765766132842,419.885376592223,0.119610459381136,2761.37888609595,1249.33113698317,2.8332094633266,8.40017213048566,T,0,2,23,92.8571428571429,26.2265264156481
12,fuçi,ç,med,y,0.273846995062854,422.467111465174,0.0876776482903665,422.379433816884,422.545619481835,0.166185664951342,4477.73865778158,1423.14665717094,0.655427698560262,0.217172578467765,T,0,2,23,92.8571428571429,26.2265264156481
12,çan,ç,on,y,0.141648041109761,452.20329250018,0.0705751433401929,452.13271735684,452.27436539795,0.141648041109761,4315.50547586999,1257.88783189288,0.920562642092147,1.7135442680298,T,0,2,23,92.8571428571429,26.2265264156481
12,çuk,ç,on,y,0.104216240925837,457.21997390911,0.0439318575716356,457.176042051538,457.280258292464,0.104216240925837,3964.17855318004,1596.97106669213,0.803245738933624,1.92336656750291,T,0,2,23,92.8571428571429,26.2265264156481
12,çarë,ç,on,y,0.11167937362012,464.735915417469,0.0404522235180593,464.695463193951,464.807142567571,0.11167937362012,4596.99535268499,1419.0269370031,0.602281632206055,1.63151472539793,T,0,2,23,92.8571428571429,26.2265264156481
13,qarë,q,on,y,0.091601641431609,39.1341739072511,0.0671356994728001,39.0670382077783,39.1586398492099,0.091601641431609,3701.07283154048,1650.59203401549,2.49094722676455,6.64346490796585,T,0,1,26,85.7142857142857,35.6348322549899
13,çan,ç,on,y,0.0843171400675544,41.7920303242799,0.0573742649437961,41.7346560593361,41.8189731994036,0.0843171400675544,4133.24118306959,1064.26721626513,1.68734036048588,7.07054569038507,T,0,1,26,85.7142857142857,35.6348322549899
13,qan,q,on,y,0.0788195702122891,43.7488812864381,0.0445896929114014,43.7042915935267,43.783111163739,0.0788195702122891,3516.7589343679,1359.61777639052,2.83837286825721,11.7064310392639,T,0,1,26,85.7142857142857,35.6348322549899
13,qaj,q,on,n,0.0990345909881327,61.3625583214738,0.0491098152474621,61.3134485062263,61.4124830972144,0.0990345909881327,3314.11607710053,784.075664024295,3.82103329166337,23.5610206409196,T,0,1,26,85.7142857142857,35.6348322549899
13,poqa,q,med,n,0.132853801299149,64.1286533451272,0.073025345273706,64.0556279998535,64.1884818011526,0.132853801299149,3240.97237949261,799.982221157046,3.8129643676862,26.7061004183529,T,0,1,26,85.7142857142857,35.6348322549899
13,çuk,ç,on,y,0.0844188312032088,68.825277099091,0.0518235467867925,68.7734535523042,68.8578723835074,0.0844188312032088,3973.40696358691,1429.19282919403,0.874376613425742,0.318442886452834,T,0,1,26,85.7142857142857,35.6348322549899
13,fuqi,q,med,n,0.157328857019806,76.3899536510854,0.125259942127229,76.2646937089582,76.422022565978,0.157328857019806,3375.93395270915,876.562150199924,3.65686219920297,18.3615821530995,T,0,1,26,85.7142857142857,35.6348322549899
13,qorri,q,on,y,0.139288787532976,91.1358120780104,0.095303954459439,91.040508123551,91.179796911084,0.139288787532976,3337.8877472439,1863.45613357133,2.75190713844184,6.99731201955746,T,0,1,26,85.7142857142857,35.6348322549899
13,çarë,ç,on,y,0.141305839466781,131.089841777356,0.107882359842677,130.981959417513,131.12326525698,0.141305839466781,3341.70921353693,683.072144886787,7.42128390422896,97.6327950041603,T,0,1,26,85.7142857142857,35.6348322549899
13,fuçi,ç,med,n,0.150062332780664,173.812168351916,0.0987023481673361,173.713466003748,173.863528336529,0.150062332780664,3323.83621452597,954.089610641465,4.55426233053021,28.3035496846981,T,0,1,26,85.7142857142857,35.6348322549899
13,çorri,ç,on,y,0.121513608888591,185.307390196618,0.0894260300600251,185.217964166558,185.339477775447,0.121513608888591,2881.79490650206,1050.87151419692,3.90478261661631,19.8850171191686,T,0,1,26,85.7142857142857,35.6348322549899
13,çaj,ç,on,n,0.0842328432254931,193.524473056944,0.048100059067508,193.476372997876,193.560605841102,0.0842328432254931,3080.64832769766,762.889209856125,5.39672305802847,41.1512053071061,T,0,1,26,85.7142857142857,35.6348322549899
13,quk,q,on,y,0.0427765354533847,211.277952540602,0.0113449814651574,211.266607559137,211.30938409459,0.0427765354533847,2220.56689664396,973.988828162428,4.50598070467015,28.203363370679,T,0,1,26,85.7142857142857,35.6348322549899
13,poça,ç,med,n,0.100317951210059,216.472158631508,0.0647892498429599,216.407369381665,216.507687332875,0.100317951210059,3847.06698279639,1213.04724582015,2.83876545066323,11.1906605897568,T,0,1,26,85.7142857142857,35.6348322549899
13,qan,q,on,y,0.0817073809074316,250.725437797976,0.0543467531495026,250.671091044827,250.752798425734,0.0817073809074316,3548.75503377089,1395.91030252957,3.22724018090027,12.6129413818968,T,0,1,26,85.7142857142857,35.6348322549899
13,çorri,ç,on,y,0.0855509815395976,294.763645605447,0.0433459883319642,294.720299617115,294.805850598654,0.0855509815395976,2823.88217583819,1287.60964630317,4.28887414172981,24.2480562238438,T,0,1,26,85.7142857142857,35.6348322549899
13,çarë,ç,on,y,0.0610895666434317,317.423888741096,0.0219467533340207,317.401941987762,317.463031554406,0.0610895666434317,3836.61408419211,2193.73516589279,1.72706060121556,2.45896455161546,T,0,1,26,85.7142857142857,35.6348322549899
13,poqa,q,med,y,0.11144354066181,339.902271016028,0.028509503974476,339.873761512054,339.928687866681,0.0549263546274119,3550.62053568484,1446.14443209423,2.37181695144672,8.75239182086059,T,0,1,26,85.7142857142857,35.6348322549899
13,fuqi,q,med,n,0.168056024278314,352.416953179444,0.109714532520968,352.307238646924,352.475294671202,0.168056024278314,3621.86469475726,1463.39154450766,3.28763980333825,10.7297562273726,T,0,1,26,85.7142857142857,35.6348322549899
13,çaj,ç,on,y,0.108665414272764,374.961332258845,0.0561861753769222,374.905146083468,375.013811497741,0.108665414272764,3551.39328910391,1365.07592144925,3.72117467790694,14.8847183326535,T,0,1,26,85.7142857142857,35.6348322549899
13,poça,ç,med,n,0.123054577969356,382.533697504607,0.0344092232566595,382.49928828135,382.574971718523,0.0756834371732111,4310.92017335417,1824.41760634283,1.889638101817,3.84662903359855,T,0,1,26,85.7142857142857,35.6348322549899
13,qarë,q,on,y,0.132760392145599,390.224201337568,0.105860550055979,390.118340787512,390.251101179658,0.132760392145599,3581.55601945278,1667.76199851273,2.7288198399345,7.27522680072833,T,0,1,26,85.7142857142857,35.6348322549899
13,çan,ç,on,y,0.0916424370786899,392.30840878286,0.0567882962041608,392.251620486656,392.343262923735,0.0916424370786899,4638.97899773741,1516.61311448121,1.95905906707475,5.20392736681889,T,0,1,26,85.7142857142857,35.6348322549899
13,fuçi,ç,med,n,0.114837415768989,402.823451657091,0.0836774536246026,402.739774203467,402.854611619236,0.114837415768989,4355.41980024446,1716.62546483252,1.75697601140437,3.35118827628621,T,0,1,26,85.7142857142857,35.6348322549899
13,çuk,ç,on,n,0.071178753316417,405.014035622667,0.0291814305363118,404.984854192131,405.056032945447,0.071178753316417,3903.3796334295,1673.06515226606,1.91224112814242,4.02625225469384,T,0,1,26,85.7142857142857,35.6348322549899
13,qaj,q,on,n,0.0602562000238436,417.806637435841,0.0300974907402178,417.776539945101,417.836796145125,0.0602562000238436,3177.76217392554,1232.8078968047,4.00239292386838,18.2655163154793,T,0,1,26,85.7142857142857,35.6348322549899
13,qorri,q,on,n,0.0631625821746411,425.07334069988,0.0230734309836293,425.050267268897,425.113429851071,0.0631625821746411,2867.84634588704,1486.28591991165,3.68215574201669,16.6832547180565,T,0,1,26,85.7142857142857,35.6348322549899
13,quk,q,on,y,0.0559366209371319,447.443971150113,0.0248591495525829,447.41911200056,447.475048621498,0.0559366209371319,2468.8168666204,1110.46421499613,5.04754416992865,34.327900629244,T,0,1,26,85.7142857142857,35.6348322549899
14,fuqi,q,med,n,0.162748036960714,40.808790015694,0.132956701438083,40.6758333142559,40.8385813512166,0.162748036960714,5405.06934395484,1855.89766469704,0.726634597893599,0.116612048349107,G,1,1,22,82.1428571428571,39.002102778748
14,çan,ç,on,y,0.108269303637641,64.9971467667431,0.0237774231186023,64.9733693436245,65.0816386472622,0.108269303637641,6363.24000745439,2683.73227410322,-0.1173638519031,-0.838321522649636,G,1,1,22,82.1428571428571,39.002102778748
14,çaj,ç,on,y,0.0853967468895291,72.4409563393699,0.0361418402067954,72.4048144991631,72.4902112460526,0.0853967468895291,6444.9254094198,2111.86646936627,-0.113603006457205,-0.431799987464378,G,1,1,22,82.1428571428571,39.002102778748
14,quk,q,on,y,0.135841223302251,74.9750771632113,0.0543903048649241,74.9206868583464,75.0565280816486,0.135841223302251,5484.12522126653,2534.58356828183,0.382204642981478,-1.20229444706287,G,1,1,22,82.1428571428571,39.002102778748
14,çuk,ç,on,y,0.0740293961894452,117.534006201993,0.0169065096573604,117.517099692336,117.591129088525,0.0740293961894452,6850.3493130047,3025.39398723378,-0.169603402145977,-1.71235152862445,G,1,1,22,82.1428571428571,39.002102778748
14,poqa,q,med,n,0.166179915775842,150.293570813818,0.104581986772502,150.188988827046,150.355168742822,0.166179915775842,5876.06691410276,2476.35579674432,0.693668288203477,-0.884445216164331,G,1,1,22,82.1428571428571,39.002102778748
14,poça,ç,med,y,0.168318466125186,170.545385076252,0.0221006671827126,170.523284409069,170.600891095177,0.0776066861077709,5627.51593703862,2071.24595326865,0.734777585366314,-0.1904024813594,G,1,1,22,82.1428571428571,39.002102778748
14,çarë,ç,on,y,0.0974213248920535,179.910364675123,0.0255622675311429,179.884802407591,179.982223732484,0.0974213248920535,5898.60094851622,2342.28189399837,0.553468804898944,-0.4889080143834,G,1,1,22,82.1428571428571,39.002102778748
14,fuçi,ç,med,y,0.203144759199063,190.20577688991,0.0324019454308484,190.17337494448,190.289121957486,0.115747013006285,5823.53250236485,1894.89513103792,0.402164955190072,-0.0100931241202675,G,1,1,22,82.1428571428571,39.002102778748
